"KIDSDRIV","TRAVTIME","CAR_USE","BLUEBOOK","RETAINED","CAR_TYPE","OLDCLAIM","CLM_FREQ","MVR_PTS","CLM_FLAG","HOMEKIDS","YOJ","INCOME","GENDER","MARRIED","PARENT1","JOBCLASS","MAX_EDUC","HOME_VAL","SAMEHOME","DENSITY","AGE_YEARS","PLCY_YEARS"
0,0.3796,1,0.3908,0.2083,0.64,0,0,0.1538,0,0.4,0.455583596635207,0.16786144751722,0,0,1,0.561364344304849,0.4,0.174636371117054,0.364544247695972,0.5,0.3182,0.24
0.5,0.1533,0,0.2038,0.25,0.48,0,0,0,0,0.4,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.75,0.4091,0.28
0,0.2336,0,0.239,0.375,0.8,0,0,0,0,0.6,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.5,0.3636,0.4
0,0,1,0.1439,0,0.32,0,0,0,0,0,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,1,0.174636371117054,0.364544247695972,1,0.5455,0
0,0,1,0.3444,0.125,0.8,0.0646,0.6,0,1,0,0.455583596635207,0.16786144751722,0,0,0,0.561364344304849,0.2,0.174636371117054,0.364544247695972,0.5,0.3182,0.16
0,0.2628,1,0.0601,0,0.32,0,0,0,0,0,0.455583596635207,0.16786144751722,1,0,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.75,0.4091,0
0,0.1971,0,0.1543,0.375,0.32,0.512,0.6,0,1,0,0.455583596635207,0.16786144751722,1,0,0,0.561364344304849,0.8,0.174636371117054,0.364544247695972,0.5,0.2879,0.4
0,0.1971,0,0.0025,0,0.64,0,0,0.1538,0,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,1,0.5455,0
0,0.146,1,0.0454,0.2083,0.64,0,0,0.0769,0,0.2,0.455583596635207,0.16786144751722,0,0,1,0.561364344304849,0.4,0.174636371117054,0.364544247695972,0.75,0.2727,0.24
0,0.1606,1,0.2669,0,0.64,0.8658,0.2,0,1,0,0.455583596635207,0.16786144751722,0,0,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.25,0.4091,0
0,0.3942,1,0.2059,0.4167,0.8,0,0,0,0,0,0.455583596635207,0.16786144751722,0,0,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,0.5,0.4394,0.44
0,0.1241,0,0.4037,0.2083,0.16,0,0,0.1538,0,0.2,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.2,0.174636371117054,0.364544247695972,0.5,0.2727,0.24
0,0.2117,0,0.085,0.125,0.32,0.0827,0.6,0,1,0,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.5,0.3788,0.16
0,0.2117,1,0.0382,0,0.48,0,0,0,1,0,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.5,0.3788,0
0,0.2993,1,0.2852,0.4583,0.8,0,0,0,0,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.8,0.174636371117054,0.364544247695972,1,0.4848,0.48
0,0.4088,1,0.1035,0,0.8,0,0,0,0,0.4,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.25,0.4091,0
0,0.1971,1,0.2985,0.4583,0.48,0,0,0.3846,0,0,0.455583596635207,0.16786144751722,1,0,0,0.561364344304849,0.8,0.174636371117054,0.364544247695972,1,0.5606,0.48
0,0.2263,1,0.063,0.5833,0.64,0,0,0.3846,0,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.8,0.174636371117054,0.364544247695972,1,0.4091,0.6
0,0.2336,1,0.1778,0.0833,0.48,0,0,0,0,0.6,0.455583596635207,0.16786144751722,1,0,1,0.561364344304849,0.8,0.174636371117054,0.364544247695972,1,0.3485,0.12
0,0.0511,1,0.1171,0.125,0.64,0,0,0,0,0.2,0.455583596635207,0.16786144751722,0,0,1,0.561364344304849,0.4,0.174636371117054,0.364544247695972,0.25,0.303,0.16
0,0.1752,1,0.216,0.75,0.48,0,0,0,0,0,0.455583596635207,0.16786144751722,0,0,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,1,0.303,0.76
0,0.3139,1,0.2013,0.375,0.64,0,0,0.2308,0,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.8,0.174636371117054,0.364544247695972,1,0.7424,0.4
0,0.3066,1,0.1602,0.375,0.48,0,0,0,0,0,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,1,0.4394,0.4
0,0.2701,0,0.2172,0.2083,0.96,0,0,0.2308,0,0.2,0.455583596635207,0.16786144751722,0,0,1,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.5,0.2424,0.24
0,0,0,0.3741,0.2083,0.8,0.0889,0.2,0.1538,0,0,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.75,0.303,0.24
0,0,1,0.2119,0.125,0.48,0.3351,0.4,0.2308,1,0,0.455583596635207,0.16786144751722,1,0,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,1,0.3333,0.16
0,0.0219,0,0.3394,0.25,0.16,0.0265,0.6,0.3077,0,0,0.455583596635207,0.16786144751722,1,0,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.5,0.3636,0.28
0,0.2774,1,0.1895,0,0.48,0,0,0,0,0,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.2,0.174636371117054,0.364544247695972,1,0.4242,0
0,0.1095,1,0.3845,0.125,0.32,0,0,0,0,0,0.455583596635207,0.16786144751722,0,0,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,0.75,0.6667,0.16
0,0.2701,0,0.3882,0,0.48,0,0,0,0,0,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.75,0.6667,0
0,0.2847,1,0.193,0.2083,0.8,0,0,0,0,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.8,0.174636371117054,0.364544247695972,1,0.5303,0.24
0,0.1825,1,0.1599,0,0.8,0,0,0,0,0.6,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.75,0.3636,0
0,0.4161,0,0.5668,0,0.16,0,0,0,0,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.8,0.174636371117054,0.364544247695972,0.5,0.5152,0
0.25,0.1314,0,0.0835,0.125,0.32,0.0884,0.4,0,1,0.2,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.5,0.6061,0.16
0.5,0.3212,1,0.2783,0.1667,0.48,0,0,0,0,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.5,0.5152,0.2
0,0.2409,0,0.3814,0.4167,0.32,0.1325,0.6,0,0,0.4,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,0.75,0.6667,0.44
0,0.2774,1,0.1476,0.2083,0.8,0.1436,0.4,0.3846,0,0,0.455583596635207,0.16786144751722,0,0,0,0.561364344304849,0.8,0.174636371117054,0.364544247695972,1,0.303,0.24
0,0.0219,1,0.4154,0.2083,0.32,0,0,0.1538,0,0.2,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.8,0.174636371117054,0.364544247695972,1,0.6364,0.24
0,0.2409,1,0.0947,0.25,0.64,0.0877,0.2,0,1,0,0.455583596635207,0.16786144751722,0,0,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.5,0.3182,0.28
0,0.1752,1,0.0513,0.5,0.64,0,0,0,1,0,0.455583596635207,0.16786144751722,0,0,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,1,0.3485,0.52
0,0.1022,0,0.2381,0,0.96,0.0814,0.6,0.3077,1,0.6,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,1,0.1818,0
0,0.2117,0,0.3306,0.375,0.16,0,0,0,0,0,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,1,0.3939,0.4
0,0,1,0.2644,0.5417,0.48,0,0,0,0,0.6,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,1,0.174636371117054,0.364544247695972,0.5,0.9091,0.56
0,0.4088,1,0.1172,0,0.8,0.5551,0.4,0.2308,1,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.5,0.4848,0
0,0.2555,1,0.2361,0.125,0.8,0.0209,0.6,0.0769,0,0,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.8,0.174636371117054,0.364544247695972,1,0.7727,0.16
0,0.0292,1,0.2414,0.4167,0.48,0.0593,0.2,0.5385,0,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,1,0.174636371117054,0.364544247695972,0.5,0.3939,0.44
0,0.3066,0,0.2373,0.125,0.96,0,0,0.1538,1,0,0.455583596635207,0.16786144751722,1,0,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,0.5,0.4848,0.16
0,0.2847,1,0.063,0.2083,0.64,0.0869,0.2,0.2308,1,0.4,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.2,0.174636371117054,0.364544247695972,0.5,0.3939,0.24
0,0.2993,0,0.0337,0,0.48,0.5421,0.4,0.4615,1,0,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,0.5,0.1212,0
0,0.1387,1,0.0341,0.4167,0.8,0.0889,0.6,0,0,0,0.455583596635207,0.16786144751722,1,0,0,0.561364344304849,0.2,0.174636371117054,0.364544247695972,1,0.6818,0.44
0,0.292,0,0.1294,0.25,0.32,0,0,0.1538,1,0.2,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.5,0.2273,0.28
0.25,0.2263,0,0.1065,0.125,0.32,0,0,0.3077,1,0.4,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.5,0.303,0.16
0.5,0.3431,0,0.505,0.5,0.96,0,0,0.2308,0,0.4,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,1,0.174636371117054,0.364544247695972,1,0.3636,0.52
0,0.292,0,0.103,0.125,0.32,0.065,0.6,0.5385,1,0,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.2,0.174636371117054,0.364544247695972,0.5,0.4545,0.16
0,0.0146,1,0.1835,0.25,0.8,0,0,0,0,0,0.455583596635207,0.16786144751722,0,0,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,1,0.6364,0.28
0,0.4891,1,0.0907,0.125,0.8,0.0847,0.4,0,0,0,0.455583596635207,0.16786144751722,0,0,0,0.561364344304849,0.8,0.174636371117054,0.364544247695972,1,0.4697,0.16
0,0.2044,0,0.2545,0.5,0.96,0.7104,0.4,0.3846,0,1,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,1,0.2727,0.52
0,0.1971,0,0.3324,0.375,0.16,0.3455,0.6,0,1,0,0.455583596635207,0.16786144751722,1,0,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,0.5,0.5909,0.4
0,0.2263,1,0.1125,0,0.8,0.0514,0.4,0.6154,1,0.2,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.2,0.174636371117054,0.364544247695972,0.5,0.6667,0
0,0.219,0,0.175,0.375,0.32,0.0893,0.4,0.6154,1,0,0.455583596635207,0.16786144751722,0,0,0,0.561364344304849,0.2,0.174636371117054,0.364544247695972,0.5,0.3333,0.4
0,0.3066,1,0.1788,0.2083,0.48,0.1084,0.6,0.2308,0,0,0.455583596635207,0.16786144751722,1,0,0,0.561364344304849,0.8,0.174636371117054,0.364544247695972,1,0.5758,0.24
0,0.2044,0,0.3505,0.125,0.32,0,0,0,0,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,1,0.4394,0.16
0,0,1,0.3595,0.6667,0.48,0,0,0,0,0.6,0.455583596635207,0.16786144751722,1,0,1,0.561364344304849,0.8,0.174636371117054,0.364544247695972,1,0.2576,0.68
0,0.2409,1,0.1959,0.25,0.48,0.0699,0.2,0.5385,0,0,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,1,0.6061,0.28
0,0.3431,0,0.2263,0.0833,0.96,0.5631,0.2,0,0,0.2,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,1,0.5758,0.12
0,0.2117,1,0.1914,0,0.8,0.4549,0.2,0.2308,1,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.5,0.6818,0
0,0.1752,1,0.1493,0,0.64,0.4578,0.6,0.5385,1,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.5,0.5303,0
0,0.1679,1,0.3592,0,0.48,0.4557,0.2,0.3077,0,0,0.455583596635207,0.16786144751722,1,0,0,0.561364344304849,1,0.174636371117054,0.364544247695972,1,0.5909,0
0,0.2117,1,0.0352,0,0.8,0,0,0.1538,1,0.2,0.455583596635207,0.16786144751722,0,0,1,0.561364344304849,0.8,0.174636371117054,0.364544247695972,1,0.1364,0
0,0.0146,0,0.3983,0,0.16,0,0,0,0,0.2,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,1,0.3485,0
0,0.292,1,0.2011,0,0.8,0.491,0.4,0,0,0,0.455583596635207,0.16786144751722,0,0,0,0.561364344304849,0.8,0.174636371117054,0.364544247695972,1,0.3485,0
0,0.2774,0,0.4829,0.375,0.16,0,0,0,1,0,0.455583596635207,0.16786144751722,1,0,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.5,0.5606,0.4
0,0.292,1,0.0765,0.2083,0.64,0,0,0.1538,1,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,0.5,0.4545,0.24
0,0.2044,1,0.2433,0,0.8,0.4406,0.4,0.1538,0,0,0.455583596635207,0.16786144751722,0,0,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,1,0.3636,0
0,0.4672,0,0.1331,0,0.32,0.0272,0.4,0.2308,1,0,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.5,0.5909,0
0,0.2263,1,0.2806,0,0.8,0.11,0.4,0,0,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.8,0.174636371117054,0.364544247695972,1,0.5303,0
0,0.1679,0,0.1199,0.2083,0.32,0,0,0.0769,1,0,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.2,0.174636371117054,0.364544247695972,0.5,0.4848,0.24
0,0.2409,1,0.2009,0.2083,0.8,0,0,0,0,0.6,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.2,0.174636371117054,0.364544247695972,0.75,0.3636,0.24
0,0.146,1,0.1556,0,0.8,0,0,0,0,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,0.75,0.5,0
0,0.1022,1,0.0806,0.375,0.48,0,0,0.1538,0,0,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.8,0.174636371117054,0.364544247695972,0.5,0.5909,0.4
0,0,0,0.1027,0,0.32,0,0,0.2308,0,0,0.455583596635207,0.16786144751722,1,0,0,0.561364344304849,0.8,0.174636371117054,0.364544247695972,1,0.5303,0
0,0,1,0.176,0,0.48,0,0,0,1,0,0.455583596635207,0.16786144751722,1,0,0,0.561364344304849,0.8,0.174636371117054,0.364544247695972,1,0.5303,0
0.25,0.1533,1,0.0964,0,0.32,0,0,0,0,0.6,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.2,0.174636371117054,0.364544247695972,0.75,0.303,0
0.25,0.4599,0,0.3715,0.375,0.16,0,0,0.2308,0,0.6,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,1,0.3788,0.4
0.25,0.4453,1,0.1348,0.375,0.48,0,0,0.0769,0,0.6,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.25,0.3485,0.4
0.25,0.4453,1,0.16,0.2083,0.48,0,0,0,0,0.6,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.75,0.3788,0.24
0,0.3212,0,0.1065,0.2083,0.64,0.1619,0.6,0.8462,1,0,0.455583596635207,0.16786144751722,0,0,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,1,0.0758,0.24
0,0.0876,1,0.199,0.125,0.8,0,0,0,0,0.2,0.455583596635207,0.16786144751722,0,0,1,0.561364344304849,0.8,0.174636371117054,0.364544247695972,1,0.2121,0.16
0,0.1168,1,0.2035,0.0833,0.8,0,0,0.0769,0,0.2,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.8,0.174636371117054,0.364544247695972,1,0.5,0.12
0,0.2044,1,0.1826,0.375,0.48,0.7571,0.6,0.3846,0,0.4,0.455583596635207,0.16786144751722,1,0,1,0.561364344304849,1,0.174636371117054,0.364544247695972,0.5,0.3182,0.4
0,0.1387,1,0.1363,0.2083,0.8,0.1294,0.2,0.3077,1,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,0.5,0.6515,0.24
0,0.2555,0,0.166,0,0.8,0,0,0,0,0.6,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,0.75,0.3485,0
0,0.2555,0,0.0601,0,0.8,0.0462,0.4,0.3846,0,0.6,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,0.75,0.3636,0
0,0.1971,0,0.1525,0.125,0.32,0.0414,0.6,0.3077,1,0.2,0.455583596635207,0.16786144751722,1,0,1,0.561364344304849,0.6,0.174636371117054,0.364544247695972,1,0.3333,0.16
0,0.0949,1,0.2364,0,0.8,0.0671,0.8,0.1538,1,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,1,0.4848,0
0,0.3504,1,0.3126,0.375,0.64,0.1755,0.2,0.0769,1,0,0.455583596635207,0.16786144751722,0,0,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,0.5,0.3939,0.4
0,0.1387,0,0.3694,0.0833,0.32,0,0,0,1,0.2,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.2,0.174636371117054,0.364544247695972,0.5,0.5455,0.12
0,0.2336,1,0.2827,0.25,0.48,0,0,0.1538,1,0.8,0.455583596635207,0.16786144751722,0,0,1,0.561364344304849,0.8,0.174636371117054,0.364544247695972,0.5,0.6212,0.28
0,0.1241,1,0.2055,0,0.64,0,0,0.3077,0,0,0.455583596635207,0.16786144751722,0,0,0,0.561364344304849,0.8,0.174636371117054,0.364544247695972,1,0.6212,0
0.25,0.3723,1,0.1416,0.125,0.64,0.1139,0.2,0.6923,1,0.2,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.8,0.174636371117054,0.364544247695972,1,0.7273,0.16
0,0.1533,1,0.1933,0.125,0.48,0,0,0,1,0.6,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.75,0.303,0.16
0.5,0.0949,1,0.1874,0,0.48,0,0,0.1538,0,0.4,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.5,0.2879,0
0,0.2993,0,0.3753,0.2083,0.16,0.055,0.2,0.3077,0,0,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.5,0.4091,0.24
0,0.1898,1,0.1528,0.2083,0.32,0.7837,0.4,0.2308,0,0.4,0.455583596635207,0.16786144751722,1,0,1,0.561364344304849,0.4,0.174636371117054,0.364544247695972,0.5,0.3939,0.24
0,0.3285,1,0,0.2917,0.64,0.0971,0.4,0.3846,1,0.6,0.455583596635207,0.16786144751722,0,0,1,0.561364344304849,0.6,0.174636371117054,0.364544247695972,1,0.2273,0.32
0,0.3869,0,0.1499,0.25,0.8,0.6818,0.4,0.6923,1,0.8,0.455583596635207,0.16786144751722,0,0,1,0.561364344304849,0.6,0.174636371117054,0.364544247695972,1,0.3182,0.28
0,0.1679,1,0.1744,0,0.8,0.0982,1,0.3846,0,0.4,0.455583596635207,0.16786144751722,0,0,1,0.561364344304849,0.4,0.174636371117054,0.364544247695972,0.5,0.4697,0
0,0.219,0,0.1565,0.25,0.32,0,0,0,0,0.2,0.455583596635207,0.16786144751722,1,0,1,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.5,0.2727,0.28
0,0.5255,1,0.1212,0.5,0.8,0,0,0,0,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.75,0.4091,0.52
0,0.3796,1,0.0791,0,0.64,0.275,0.2,0.3077,0,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.8,0.174636371117054,0.364544247695972,1,0.5909,0
0,0.1898,1,0.5019,0,0.32,0,0,0.2308,0,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.8,0.174636371117054,0.364544247695972,1,0.6364,0
0,0.3869,0,0.2945,0.0833,0.64,0.0714,0.6,0.3077,1,0,0.455583596635207,0.16786144751722,0,0,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,1,0.5303,0.12
0,0.3431,1,0.1162,0.25,0.8,0,0,0,0,0.6,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.2,0.174636371117054,0.364544247695972,0.75,0.2273,0.28
0,0.2336,0,0.3776,0,0.8,0.1036,0.2,0.4615,0,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,1,0.6061,0
0,0.2701,1,0.1338,0.375,0.8,0,0,0.0769,0,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,0.75,0.5152,0.4
0,0.1533,1,0.0703,0.125,0.32,0,0,0,0,0,0.455583596635207,0.16786144751722,1,0,0,0.561364344304849,0.2,0.174636371117054,0.364544247695972,0.5,0.4242,0.16
0,0.0584,0,0.1473,0,0.32,0.3126,0.4,1,1,0,0.455583596635207,0.16786144751722,1,0,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,0.75,0.4848,0
0,0.1095,1,0.2443,0,0.48,0,0,0.0769,0,0,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,1,0.174636371117054,0.364544247695972,1,0.6061,0
0,0.3139,1,0.1506,0.125,0.64,0.2971,0.8,0.1538,1,0.6,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.5,0.4091,0.16
0.25,0.2117,0,0.2945,0,0.48,0,0,0.0769,0,0.4,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,1,0.4091,0
0,0,1,0.1285,0.5833,0.8,0,0,0.0769,0,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.5,0.5758,0.6
0,0.1898,1,0.4124,0,0.48,0,0,0.0769,0,0,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,1,0.174636371117054,0.364544247695972,1,0.5909,0
0,0.3066,1,0.0879,0.0833,0.8,0,0,0.1538,1,0.4,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.5,0.6818,0.12
0,0.3285,1,0.1559,0,0.8,0,0,0,1,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.5,0.4091,0
0,0.2044,1,0.2819,0.2083,0.48,0,0,0,0,0,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,1,0.5606,0.24
0,0.2409,0,0.1278,0.2083,0.48,0.0328,0.2,0,0,0,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,1,0.5,0.24
0,0.073,0,0.2288,0.125,0.48,0.1674,0.4,0.2308,1,0,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,1,0.5,0.16
0,0.1898,1,0.0796,0.0833,0.32,0.1627,0.4,0.0769,1,0.2,0.455583596635207,0.16786144751722,1,0,1,0.561364344304849,0.4,0.174636371117054,0.364544247695972,1,0.1818,0.12
0.5,0,0,0.0618,0.6667,0.8,0,0,0,0,0.8,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.75,0.3788,0.68
0,0.2263,1,0.3069,0,0.48,0,0,0,0,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,1,0.5909,0
0,0.2847,1,0.2241,0.2083,0.96,0.0819,0.4,0.2308,0,0,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,1,0.174636371117054,0.364544247695972,1,0.4848,0.24
0,0.292,0,0.0615,0.4167,0.64,0,0,0,0,0.4,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,0.25,0.4394,0.44
0,0.0584,1,0.0454,0.375,0.32,0,0,0,0,0.6,0.455583596635207,0.16786144751722,1,0,1,0.561364344304849,0.4,0.174636371117054,0.364544247695972,1,0.2424,0.4
0,0.1095,0,0.3423,0.375,0.16,0,0,0.0769,0,0,0.455583596635207,0.16786144751722,1,0,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,0.75,0.5152,0.4
0,0.1095,1,0.2912,0.2083,0.48,0,0,0.1538,0,0,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,1,0.174636371117054,0.364544247695972,1,0.5303,0.24
0,0.3358,0,0.1013,0,0.8,0,0,0.1538,0,0,0.455583596635207,0.16786144751722,0,0,0,0.561364344304849,0.6,0.174636371117054,0.364544247695972,1,0.4697,0
0,0.2117,1,0.1086,0.7917,0.8,0.0168,0.6,0.3846,0,0,0.455583596635207,0.16786144751722,0,0,0,0.561364344304849,0.4,0.174636371117054,0.364544247695972,1,0.5303,0.8
0.5,0.0584,1,0.0615,0.2083,0.8,0.4885,0.4,0.3846,0,0.4,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,0.8,0.174636371117054,0.364544247695972,1,0.3636,0.24
0,0.3285,1,0.3255,0.0833,0.32,0.1288,0.4,0,0,0,0.455583596635207,0.16786144751722,0,1,0,0.561364344304849,1,0.174636371117054,0.364544247695972,0.5,0.5,0.12
0,0.3066,0,0.0668,0.125,0.32,0.0954,0.4,0.3846,0,0,0.455583596635207,0.16786144751722,1,1,0,0.561364344304849,0.8,0.174636371117054,0.364544247695972,1,0.5303,0.16
0,0.3066,1,0.0454,0.375,0.48,0.0371,0.2,0.3077,1,0.2,0.455583596635207,0.16786144751722,1,0,1,0.561364344304849,0.4,0.174636371117054,0.364544247695972,0.5,0.2121,0.4
0,0.2044,0,0.2868,0,0.48,0,0,0,0,0.8,0.455583596635207,0.16786144751722,1,0,1,0.561364344304849,0.4,0.174636371117054,0.364544247695972,1,0.2121,0
